dataset,image,scale,scale_num,split,crop_id,crop_y,crop_x,crop_size,texture_bin,edge_bin,highpass_bin,flat_control,structured_crop,sc_inr_psnr_y,liif_psnr_y,lte_psnr_y,delta_vs_liif,delta_vs_lte,min_external_delta,mean_external_delta,wins_external,texture_var,edge_mag,highpass_energy
Urban100,img_006.png,x30,30,OOD,25,768,864,96,low,low,low,1,0,21.32421681,21.33395250,21.13181545,-0.00973569,0.19240136,-0.00973569,0.09133284,0,0.00662678,0.04594161,0.16040753
Urban100,img_006.png,x30,30,OOD,26,864,192,96,high,mid,mid,0,1,16.60296230,16.70276772,16.70819052,-0.09980542,-0.10522822,-0.10522822,-0.10251682,0,0.01406899,0.05833519,0.21188262
Urban100,img_006.png,x30,30,OOD,27,864,576,96,mid,mid,low,0,1,18.16580776,18.49923050,18.01101958,-0.33342274,0.15478818,-0.33342274,-0.08931728,0,0.01057628,0.05181548,0.17183028
Urban100,img_006.png,x30,30,OOD,28,864,864,96,low,low,low,1,0,21.02863535,21.06342104,20.94412216,-0.03478569,0.08451319,-0.03478569,0.02486375,0,0.00587747,0.03433301,0.13354814
Urban100,img_006.png,x30,30,OOD,29,924,192,96,mid,mid,mid,0,1,17.91757566,18.23069159,18.27748956,-0.31311593,-0.35991390,-0.35991390,-0.33651491,0,0.01268181,0.05106929,0.17550465
Urban100,img_006.png,x30,30,OOD,3,96,96,96,high,high,high,0,1,11.77757668,11.77001272,11.77533747,0.00756396,0.00223921,0.00223921,0.00490158,1,0.06532084,0.16306210,0.50583339
Urban100,img_006.png,x30,30,OOD,30,924,576,96,low,low,low,1,0,20.64365196,20.91938270,20.81177926,-0.27573074,-0.16812730,-0.27573074,-0.22192902,0,0.00546796,0.03582493,0.12110146
Urban100,img_006.png,x30,30,OOD,31,924,924,96,low,low,low,1,0,21.34128329,21.27009240,21.27632727,0.07119089,0.06495602,0.06495602,0.06807346,1,0.00415067,0.03129225,0.12490846
Urban100,img_006.png,x30,30,OOD,4,96,384,96,high,high,high,0,1,13.39760039,13.34972185,13.48342112,0.04787854,-0.08582073,-0.08582073,-0.01897110,0,0.04262434,0.13161300,0.33333635
Urban100,img_006.png,x30,30,OOD,5,96,768,96,low,low,low,1,0,22.86424248,22.87502848,22.86379783,-0.01078600,0.00044465,-0.01078600,-0.00517068,0,0.00515772,0.03869751,0.14789091
Urban100,img_006.png,x30,30,OOD,6,192,96,96,high,high,high,0,1,12.76802641,12.78629428,12.77460374,-0.01826787,-0.00657733,-0.01826787,-0.01242260,0,0.05431798,0.12988265,0.57130855
Urban100,img_006.png,x30,30,OOD,7,192,480,96,mid,high,mid,0,1,19.46772380,19.36663701,19.37854713,0.10108679,0.08917667,0.08917667,0.09513173,1,0.01295141,0.07344558,0.24750701
Urban100,img_006.png,x30,30,OOD,8,192,864,96,low,mid,mid,0,1,21.62384534,21.59760015,21.64170042,0.02624519,-0.01785508,-0.01785508,0.00419506,0,0.00738024,0.04672356,0.19490221
Urban100,img_006.png,x30,30,OOD,9,288,192,96,high,high,high,0,1,14.31226139,13.68323007,14.01415978,0.62903132,0.29810161,0.29810161,0.46356646,1,0.03424494,0.08519302,0.48394850
Urban100,img_006.png,x4,4,ID,0,0,0,96,high,high,high,0,1,17.69928564,17.60533372,17.69420027,0.09395192,0.00508537,0.00508537,0.04951865,1,0.03995234,0.11290444,0.51949853
Urban100,img_006.png,x4,4,ID,1,0,384,96,high,high,high,0,1,21.00262288,21.00215671,20.87626762,0.00046617,0.12635526,0.00046617,0.06341071,1,0.02164957,0.08597296,0.28709313
Urban100,img_006.png,x4,4,ID,10,288,576,96,mid,high,mid,0,1,22.30747845,22.48638281,22.74163718,-0.17890436,-0.43415873,-0.43415873,-0.30653155,0,0.01143441,0.06284991,0.24603742
Urban100,img_006.png,x4,4,ID,11,288,928,96,low,low,high,1,0,25.09966391,24.79182028,25.02493541,0.30784363,0.07472850,0.07472850,0.19128607,1,0.00758103,0.04468708,0.24746946
Urban100,img_006.png,x4,4,ID,12,384,192,96,high,high,high,0,1,20.90705789,20.74271638,20.57582400,0.16434151,0.33123389,0.16434151,0.24778770,1,0.03442533,0.10266855,0.37924474
Urban100,img_006.png,x4,4,ID,13,384,576,96,low,mid,mid,0,1,24.82935587,24.81503406,24.81979794,0.01432181,0.00955793,0.00955793,0.01193987,1,0.00651837,0.04790591,0.21067263
Urban100,img_006.png,x4,4,ID,14,384,928,96,low,low,low,1,0,28.85178982,28.67473704,28.95730989,0.17705278,-0.10552007,-0.10552007,0.03576635,0,0.00238303,0.03040211,0.12368795
Urban100,img_006.png,x4,4,ID,15,480,288,96,high,mid,mid,0,1,22.98355179,23.05290594,23.00546450,-0.06935415,-0.02191271,-0.06935415,-0.04563343,0,0.01426099,0.06040166,0.24400201
Urban100,img_006.png,x4,4,ID,16,480,672,96,mid,mid,high,0,1,24.56464983,24.80068022,24.83837228,-0.23603039,-0.27372245,-0.27372245,-0.25487642,0,0.01107469,0.05513841,0.28200820
Urban100,img_006.png,x4,4,ID,17,576,0,96,high,high,high,0,1,22.77684662,22.67970778,22.70459140,0.09713884,0.07225522,0.07225522,0.08469703,1,0.01686411,0.06204008,0.30495408
Urban100,img_006.png,x4,4,ID,18,576,384,96,mid,low,mid,0,1,25.94817328,25.91214830,25.90900178,0.03602498,0.03917150,0.03602498,0.03759824,1,0.00907548,0.04249401,0.20251791
Urban100,img_006.png,x4,4,ID,19,576,768,96,low,low,mid,1,0,26.18826328,25.97785651,26.28611356,0.21040677,-0.09785028,-0.09785028,0.05627824,0,0.00739042,0.04191744,0.18744488
Urban100,img_006.png,x4,4,ID,2,0,768,96,mid,mid,low,0,1,25.78870420,25.82863127,26.36206330,-0.03992707,-0.57335910,-0.57335910,-0.30664308,0,0.00842558,0.04703453,0.17205641
Urban100,img_006.png,x4,4,ID,20,672,0,96,high,high,high,0,1,21.79561429,21.52146398,21.66038439,0.27415031,0.13522990,0.13522990,0.20469011,1,0.02164992,0.07475140,0.28331524
Urban100,img_006.png,x4,4,ID,21,672,384,96,mid,mid,mid,0,1,25.22436613,25.23231716,25.20509236,-0.00795103,0.01927377,-0.00795103,0.00566137,0,0.00848594,0.04706216,0.18525720
Urban100,img_006.png,x4,4,ID,22,672,768,96,low,low,mid,1,0,26.71262710,26.49794766,27.26799381,0.21467944,-0.55536671,-0.55536671,-0.17034364,0,0.00575242,0.03719129,0.18726270
Urban100,img_006.png,x4,4,ID,23,768,96,96,mid,mid,low,0,1,26.60151470,26.51385914,26.57578608,0.08765556,0.02572862,0.02572862,0.05669209,1,0.00934605,0.04808103,0.18127190
Urban100,img_006.png,x4,4,ID,24,768,480,96,low,low,low,1,0,27.65101154,27.67041829,27.72286140,-0.01940675,-0.07184986,-0.07184986,-0.04562831,0,0.00693391,0.04023702,0.15105841
Urban100,img_006.png,x4,4,ID,25,768,864,96,low,low,low,1,0,27.69788852,27.80064650,28.01323447,-0.10275798,-0.31534595,-0.31534595,-0.20905197,0,0.00614721,0.03772248,0.14499283
Urban100,img_006.png,x4,4,ID,26,864,192,96,high,mid,low,0,1,27.01945360,26.87499844,26.97905162,0.14445516,0.04040198,0.04040198,0.09242857,1,0.01220673,0.05196631,0.17927641
Urban100,img_006.png,x4,4,ID,27,864,576,96,low,low,low,1,0,27.98913683,27.87982262,27.98013395,0.10931421,0.00900288,0.00900288,0.05915854,1,0.00646710,0.03971004,0.13776226
Urban100,img_006.png,x4,4,ID,28,864,864,96,low,low,low,1,0,28.93593124,28.70327130,28.76091380,0.23265994,0.17501744,0.17501744,0.20383869,1,0.00594292,0.03496069,0.13418950
Urban100,img_006.png,x4,4,ID,29,928,192,96,mid,mid,low,0,1,28.60762665,28.44938991,28.62725391,0.15823674,-0.01962726,-0.01962726,0.06930474,0,0.01127411,0.04697630,0.15649340
Urban100,img_006.png,x4,4,ID,3,96,96,96,high,high,high,0,1,17.31345113,17.64798528,17.56465454,-0.33453415,-0.25120341,-0.33453415,-0.29286878,0,0.05326715,0.14071929,0.52003288
Urban100,img_006.png,x4,4,ID,30,928,576,96,low,low,low,1,0,29.25376997,29.20181405,29.26715710,0.05195592,-0.01338713,-0.01338713,0.01928440,0,0.00643553,0.03815419,0.12986541
Urban100,img_006.png,x4,4,ID,31,928,928,96,low,low,low,1,0,27.58829187,27.54779460,27.46935887,0.04049727,0.11893300,0.04049727,0.07971513,1,0.00452302,0.03373219,0.13294086
Urban100,img_006.png,x4,4,ID,4,96,384,96,high,high,high,0,1,19.70429508,19.26127863,19.47200286,0.44301645,0.23229222,0.23229222,0.33765433,1,0.03645069,0.11812200,0.36252856
Urban100,img_006.png,x4,4,ID,5,96,768,96,mid,mid,mid,0,1,26.96901915,27.11990277,26.95585972,-0.15088362,0.01315943,-0.15088362,-0.06886209,0,0.00844806,0.04557667,0.18602100
Urban100,img_006.png,x4,4,ID,6,192,96,96,high,high,high,0,1,18.65716997,18.59400244,18.75509716,0.06316753,-0.09792719,-0.09792719,-0.01737983,0,0.04599843,0.12185541,0.50281996
Urban100,img_006.png,x4,4,ID,7,192,480,96,mid,high,mid,0,1,23.59974896,23.48305788,23.44484557,0.11669108,0.15490339,0.11669108,0.13579724,1,0.01067627,0.06456725,0.23756795
Urban100,img_006.png,x4,4,ID,8,192,864,96,mid,mid,mid,0,1,25.37176130,25.41495821,25.42407710,-0.04319691,-0.05231580,-0.05231580,-0.04775636,0,0.00890971,0.04837206,0.19020826
Urban100,img_006.png,x4,4,ID,9,288,192,96,high,high,high,0,1,19.59956843,19.52441312,19.63260895,0.07515531,-0.03304052,-0.03304052,0.02105740,0,0.03661330,0.09897517,0.47560981
Urban100,img_006.png,x8,8,OOD,0,0,0,96,high,high,high,0,1,16.25076168,16.21055372,16.29641325,0.04020796,-0.04565157,-0.04565157,-0.00272181,0,0.03891747,0.11017688,0.51571131
Urban100,img_006.png,x8,8,OOD,1,0,384,96,high,high,high,0,1,18.68789171,18.67782732,18.67126231,0.01006439,0.01662940,0.01006439,0.01334689,1,0.02086473,0.08306047,0.28426015
Urban100,img_006.png,x8,8,OOD,10,288,576,96,mid,high,mid,0,1,20.31660247,20.30129984,20.29488927,0.01530263,0.02171320,0.01530263,0.01850791,1,0.01194678,0.06450620,0.25126955
Urban100,img_006.png,x8,8,OOD,11,288,928,96,low,mid,high,0,1,21.58181768,21.49816699,21.63330244,0.08365069,-0.05148476,-0.05148476,0.01608297,0,0.00804426,0.04617277,0.25495794
Urban100,img_006.png,x8,8,OOD,12,384,192,96,high,high,high,0,1,16.06957422,15.94973938,16.04781082,0.11983484,0.02176340,0.02176340,0.07079912,1,0.03570458,0.10576429,0.38346609
Urban100,img_006.png,x8,8,OOD,13,384,576,96,low,mid,mid,0,1,23.11400326,22.99155423,23.09867066,0.12244903,0.01533260,0.01533260,0.06889081,1,0.00665633,0.04853913,0.20976309
Urban100,img_006.png,x8,8,OOD,14,384,928,96,low,low,low,1,0,27.58516053,27.51715246,27.46310845,0.06800807,0.12205208,0.06800807,0.09503007,1,0.00241994,0.03050913,0.12235872
Urban100,img_006.png,x8,8,OOD,15,480,288,96,high,mid,mid,0,1,20.53309728,20.41620244,20.62221393,0.11689484,-0.08911665,-0.08911665,0.01388909,0,0.01485702,0.06076220,0.24426651
Urban100,img_006.png,x8,8,OOD,16,480,672,96,mid,mid,high,0,1,20.16463174,20.09155319,20.10679341,0.07307855,0.05783833,0.05783833,0.06545844,1,0.01141335,0.05652158,0.28407595
Urban100,img_006.png,x8,8,OOD,17,576,0,96,high,high,high,0,1,20.38684774,20.42728161,20.34660155,-0.04043387,0.04024619,-0.04043387,-0.00009384,0,0.01716718,0.06216054,0.30067536
Urban100,img_006.png,x8,8,OOD,18,576,384,96,mid,low,mid,0,1,23.58924879,23.49458315,23.45884951,0.09466564,0.13039928,0.09466564,0.11253246,1,0.00910641,0.04337846,0.20240612
Urban100,img_006.png,x8,8,OOD,19,576,768,96,low,low,low,1,0,24.20727684,24.14509438,24.26548948,0.06218246,-0.05821264,-0.05821264,0.00198491,0,0.00749474,0.04150674,0.18276675
Urban100,img_006.png,x8,8,OOD,2,0,768,96,mid,mid,low,0,1,21.98840653,21.34480200,21.86993243,0.64360453,0.11847410,0.11847410,0.38103931,1,0.00819302,0.04691739,0.17391171
Urban100,img_006.png,x8,8,OOD,20,672,0,96,high,high,high,0,1,19.12422977,19.04595689,19.06143456,0.07827288,0.06279521,0.06279521,0.07053405,1,0.02163818,0.07520688,0.28555590
Urban100,img_006.png,x8,8,OOD,21,672,384,96,mid,mid,mid,0,1,23.00823088,23.04292536,23.02046896,-0.03469448,-0.01223808,-0.03469448,-0.02346628,0,0.00838949,0.04731563,0.18692714
Urban100,img_006.png,x8,8,OOD,22,672,768,96,low,low,mid,1,0,24.17624744,24.04601394,24.15737889,0.13023350,0.01886855,0.01886855,0.07455103,1,0.00551386,0.03619529,0.18432185
Urban100,img_006.png,x8,8,OOD,23,768,96,96,mid,mid,low,0,1,23.60220496,23.59007981,23.60393936,0.01212515,-0.00173440,-0.00173440,0.00519537,0,0.00914194,0.04793341,0.17911607
Urban100,img_006.png,x8,8,OOD,24,768,480,96,low,low,low,1,0,24.99713018,24.91975487,24.91736952,0.07737531,0.07976066,0.07737531,0.07856799,1,0.00693586,0.04068213,0.15099432
Urban100,img_006.png,x8,8,OOD,25,768,864,96,low,low,low,1,0,24.08058646,23.63112126,24.09412524,0.44946520,-0.01353878,-0.01353878,0.21796321,0,0.00607402,0.03800499,0.14681287
Urban100,img_006.png,x8,8,OOD,26,864,192,96,high,mid,mid,0,1,22.48585262,21.91856838,22.07138130,0.56728424,0.41447132,0.41447132,0.49087778,1,0.01309023,0.05423273,0.18532756
Urban100,img_006.png,x8,8,OOD,27,864,576,96,low,low,low,1,0,25.13732783,25.01340587,25.00237683,0.12392196,0.13495100,0.12392196,0.12943648,1,0.00644570,0.03958001,0.13486226
Urban100,img_006.png,x8,8,OOD,28,864,864,96,low,low,low,1,0,26.06760351,25.95686868,25.75283794,0.11073483,0.31476557,0.11073483,0.21275020,1,0.00589063,0.03442730,0.13324542
Urban100,img_006.png,x8,8,OOD,29,928,192,96,mid,mid,low,0,1,23.75962583,23.77617778,23.82040269,-0.01655195,-0.06077686,-0.06077686,-0.03866440,0,0.01151530,0.04768461,0.15725979
Urban100,img_006.png,x8,8,OOD,3,96,96,96,high,high,high,0,1,13.72392687,13.67608184,13.67932344,0.04784503,0.04460343,0.04460343,0.04622423,1,0.05451922,0.14341459,0.52197486
Urban100,img_006.png,x8,8,OOD,30,928,576,96,low,low,low,1,0,25.80604447,25.64395363,25.62773066,0.16209084,0.17831381,0.16209084,0.17020232,1,0.00640354,0.03745523,0.12465639
Urban100,img_006.png,x8,8,OOD,31,928,928,96,low,low,low,1,0,25.83229325,25.66226487,25.67532531,0.17002838,0.15696794,0.15696794,0.16349816,1,0.00470227,0.03463461,0.13459544
Urban100,img_006.png,x8,8,OOD,4,96,384,96,high,high,high,0,1,15.18829923,15.18231186,15.11408736,0.00598737,0.07421187,0.00598737,0.04009962,1,0.03786882,0.12033457,0.35901135
Urban100,img_006.png,x8,8,OOD,5,96,768,96,mid,low,mid,0,1,21.89920605,21.72984483,21.88261086,0.16936122,0.01659519,0.01659519,0.09297821,1,0.00831285,0.04459903,0.18332733
Urban100,img_006.png,x8,8,OOD,6,192,96,96,high,high,high,0,1,14.45978858,14.47869131,14.54420996,-0.01890273,-0.08442138,-0.08442138,-0.05166205,0,0.04700833,0.12345563,0.51731116
Urban100,img_006.png,x8,8,OOD,7,192,480,96,mid,high,mid,0,1,21.15187487,21.06336937,21.18758992,0.08850550,-0.03571505,-0.03571505,0.02639523,0,0.01075335,0.06614018,0.23864704
Urban100,img_006.png,x8,8,OOD,8,192,864,96,mid,mid,mid,0,1,22.47415787,22.67261893,22.67715824,-0.19846106,-0.20300037,-0.20300037,-0.20073072,0,0.00975315,0.05052812,0.19766629
Urban100,img_006.png,x8,8,OOD,9,288,192,96,high,high,high,0,1,16.35430227,16.20866955,16.29754466,0.14563272,0.05675761,0.05675761,0.10119517,1,0.03584426,0.09633231,0.48196173
Urban100,img_007.png,x16,16,OOD,0,0,0,96,mid,mid,high,0,1,19.67129996,19.44662798,19.52213712,0.22467198,0.14916284,0.14916284,0.18691741,1,0.01236957,0.04690115,0.16317235
Urban100,img_007.png,x16,16,OOD,1,0,192,96,low,mid,low,0,0,22.33558429,22.31109748,22.06059471,0.02448681,0.27498958,0.02448681,0.14973820,1,0.00791896,0.04426306,0.11708748
Urban100,img_007.png,x16,16,OOD,10,192,288,96,high,high,high,0,1,18.54025156,17.72771541,18.57808020,0.81253615,-0.03782864,-0.03782864,0.38735376,0,0.02320105,0.05303520,0.22627532
Urban100,img_007.png,x16,16,OOD,11,192,480,96,high,high,mid,0,1,18.57548659,18.58293144,18.51112153,-0.00744485,0.06436506,-0.00744485,0.02846010,0,0.01842982,0.06248781,0.15607221
Urban100,img_007.png,x16,16,OOD,12,192,672,96,mid,high,mid,0,1,21.12260532,20.97911143,21.07519417,0.14349389,0.04741115,0.04741115,0.09545252,1,0.01598798,0.05101448,0.14477216
Urban100,img_007.png,x16,16,OOD,13,192,928,96,high,low,high,0,1,27.46185584,27.11112441,27.06184982,0.35073143,0.40000602,0.35073143,0.37536873,1,0.01625295,0.03844514,0.16945742
Urban100,img_007.png,x16,16,OOD,14,288,96,96,mid,mid,mid,0,1,18.46319837,17.72294478,17.99418046,0.74025359,0.46901791,0.46901791,0.60463575,1,0.01427284,0.04943448,0.14720927
Urban100,img_007.png,x16,16,OOD,15,288,384,96,low,mid,low,0,0,18.60659165,18.62325434,18.49974070,-0.01666269,0.10685095,-0.01666269,0.04509413,0,0.01110097,0.04640996,0.12196256
Urban100,img_007.png,x16,16,OOD,16,288,576,96,mid,high,low,0,1,19.00684696,18.22403155,17.52592587,0.78281541,1.48092109,0.78281541,1.13186825,1,0.01402189,0.05259350,0.10510200
Urban100,img_007.png,x16,16,OOD,17,288,864,96,mid,high,low,0,1,19.90522963,19.01475468,18.81001049,0.89047495,1.09521914,0.89047495,0.99284704,1,0.01432197,0.05604966,0.12226866
Urban100,img_007.png,x16,16,OOD,18,384,0,96,low,low,low,1,0,25.32454947,24.89810045,25.16311711,0.42644902,0.16143236,0.16143236,0.29394069,1,0.00370348,0.02606787,0.08651320
Urban100,img_007.png,x16,16,OOD,19,384,288,96,high,mid,high,0,1,21.47939037,21.37894427,21.13961624,0.10044610,0.33977413,0.10044610,0.22011011,1,0.01685783,0.04138853,0.17855091
Urban100,img_007.png,x16,16,OOD,2,0,480,96,high,low,high,0,1,32.59250758,31.34625043,31.48795742,1.24625715,1.10455016,1.10455016,1.17540365,1,0.02296097,0.03155350,0.19238655
Urban100,img_007.png,x16,16,OOD,20,384,480,96,low,mid,low,0,0,20.49651790,20.64631389,20.41474082,-0.14979599,0.08177708,-0.14979599,-0.03400945,0,0.00803250,0.04216938,0.09863095
Urban100,img_007.png,x16,16,OOD,21,384,672,96,high,high,low,0,1,19.43200706,18.73786472,18.77555701,0.69414234,0.65645005,0.65645005,0.67529620,1,0.01860944,0.06050817,0.12867330
Urban100,img_007.png,x16,16,OOD,22,384,928,96,mid,high,mid,0,1,18.46510507,18.69395730,18.51553613,-0.22885223,-0.05043106,-0.22885223,-0.13964164,0,0.01454889,0.05704883,0.14222951
Urban100,img_007.png,x16,16,OOD,23,480,96,96,mid,mid,mid,0,1,19.26996375,20.64093073,20.01404327,-1.37096698,-0.74407952,-1.37096698,-1.05752325,0,0.01415700,0.04598512,0.14829566
Urban100,img_007.png,x16,16,OOD,24,480,384,96,low,mid,low,0,0,18.64625265,18.79123989,18.91461218,-0.14498724,-0.26835953,-0.26835953,-0.20667338,0,0.01045927,0.04951123,0.13573065
Urban100,img_007.png,x16,16,OOD,25,480,576,96,high,high,high,0,1,21.33337598,21.12425945,21.33350766,0.20911653,-0.00013168,-0.00013168,0.10449242,0,0.01820320,0.05336472,0.16121952
Urban100,img_007.png,x16,16,OOD,26,480,864,96,low,low,low,1,0,21.83502383,21.93299312,21.76126075,-0.09796929,0.07376308,-0.09796929,-0.01210311,0,0.01038832,0.03959528,0.12782574
Urban100,img_007.png,x16,16,OOD,27,576,0,96,low,low,low,1,0,29.06069069,28.29196458,28.32139032,0.76872611,0.73930037,0.73930037,0.75401324,1,0.00235468,0.01766296,0.08107612
Urban100,img_007.png,x16,16,OOD,28,576,288,96,low,mid,high,0,1,21.90490032,21.68332148,21.73795800,0.22157884,0.16694232,0.16694232,0.19426058,1,0.00862406,0.04323682,0.16910081
Urban100,img_007.png,x16,16,OOD,29,576,480,96,mid,mid,high,0,1,22.16199399,22.75191526,22.37682161,-0.58992127,-0.21482762,-0.58992127,-0.40237445,0,0.01439852,0.04634682,0.18922299
Urban100,img_007.png,x16,16,OOD,3,0,672,96,high,low,high,0,1,82.61217153,85.31543226,78.47356078,-2.70326073,4.13861075,-2.70326073,0.71767501,0,0.02540138,0.02644529,0.21803503
Urban100,img_007.png,x16,16,OOD,30,576,768,96,low,low,low,1,0,30.08309648,30.12741798,29.89612020,-0.04432150,0.18697628,-0.04432150,0.07132739,0,0.00102610,0.01438011,0.04285613
Urban100,img_007.png,x16,16,OOD,31,576,928,96,low,low,mid,1,0,25.02508560,25.50940422,25.24835037,-0.48431862,-0.22326477,-0.48431862,-0.35379169,0,0.01144651,0.03352609,0.15438411
Urban100,img_007.png,x16,16,OOD,4,0,928,96,high,low,high,0,1,48.32806363,48.17826481,48.24039118,0.14979882,0.08767245,0.08767245,0.11873564,1,0.02537769,0.02683547,0.21795708
Urban100,img_007.png,x16,16,OOD,5,96,96,96,mid,high,mid,0,1,18.74416049,18.98929871,19.25117102,-0.24513822,-0.50701053,-0.50701053,-0.37607437,0,0.01482410,0.05087368,0.16033861
Urban100,img_007.png,x16,16,OOD,6,96,384,96,high,high,mid,0,1,19.02293133,19.04696974,18.50713530,-0.02403841,0.51579603,-0.02403841,0.24587881,0,0.01794197,0.05441899,0.15280652
Urban100,img_007.png,x16,16,OOD,7,96,576,96,mid,high,mid,0,1,19.40797994,19.83122680,19.32548691,-0.42324686,0.08249303,-0.42324686,-0.17037692,0,0.01494860,0.05087693,0.14045487
Urban100,img_007.png,x16,16,OOD,8,96,864,96,high,low,high,0,1,31.97107933,31.70389790,31.92607694,0.26718143,0.04500239,0.04500239,0.15609191,1,0.02079324,0.03317949,0.19890229
Urban100,img_007.png,x16,16,OOD,9,192,0,96,low,low,mid,1,0,20.55418247,20.29247660,20.34676933,0.26170587,0.20741314,0.20741314,0.23455951,1,0.00914685,0.04128663,0.14590380
Urban100,img_007.png,x30,30,OOD,0,0,0,96,low,low,low,1,0,18.37014559,18.58239504,18.36672313,-0.21224945,0.00342246,-0.21224945,-0.10441350,0,0.00795286,0.04009499,0.14095455
Urban100,img_007.png,x30,30,OOD,1,0,192,96,low,mid,low,0,0,21.13871927,21.42505642,20.93789031,-0.28633715,0.20082896,-0.28633715,-0.04275409,0,0.01006114,0.04928844,0.13572982
Urban100,img_007.png,x30,30,OOD,10,192,288,96,high,mid,high,0,1,20.23629609,20.07225259,20.34321351,0.16404350,-0.10691742,-0.10691742,0.02856304,0,0.02910871,0.05322091,0.24836475
Urban100,img_007.png,x30,30,OOD,11,192,480,96,high,high,high,0,1,18.06813659,18.06376415,18.00626183,0.00437244,0.06187476,0.00437244,0.03312360,1,0.02398355,0.06812911,0.18169551
Urban100,img_007.png,x30,30,OOD,12,192,672,96,mid,high,mid,0,1,17.50953735,16.96587046,17.22569889,0.54366689,0.28383846,0.28383846,0.41375268,1,0.01947136,0.05723034,0.16244809
Urban100,img_007.png,x30,30,OOD,13,192,924,96,high,mid,high,0,1,24.47728198,24.69940371,24.08305125,-0.22212173,0.39423073,-0.22212173,0.08605450,0,0.02576918,0.04383165,0.21112888
Urban100,img_007.png,x30,30,OOD,14,288,96,96,mid,high,mid,0,1,15.91791804,15.31291820,15.84968590,0.60499984,0.06823214,0.06823214,0.33661599,1,0.01778003,0.05618140,0.16659217
Urban100,img_007.png,x30,30,OOD,15,288,384,96,mid,mid,low,0,1,15.92338757,16.26540272,16.20490366,-0.34201515,-0.28151609,-0.34201515,-0.31176562,0,0.01440504,0.05181526,0.12357402
Urban100,img_007.png,x30,30,OOD,16,288,576,96,mid,high,low,0,1,15.66119112,15.50639701,15.45630203,0.15479411,0.20488909,0.15479411,0.17984160,1,0.01745768,0.06129660,0.11535271
Urban100,img_007.png,x30,30,OOD,17,288,864,96,mid,high,low,0,1,16.59056035,16.90768401,16.76175093,-0.31712366,-0.17119058,-0.31712366,-0.24415712,0,0.01468479,0.05894669,0.12653854
