model,dataset,image,source_scale,observation_scale,consistency_psnr_y,consistency_rmse_y,edge_consistency_rmse,texture_consistency_rmse,flat_consistency_rmse
LTE-NoCell,urban100,img_007.png,x8,x4,58.46838173656544,0.0011928364818791467,0.0022101090289652348,0.0023032543249428272,0.00014365593960974365
LTE-FeaturePhase,urban100,img_007.png,x8,x4,58.60890476355662,0.001173693668603385,0.0021716617047786713,0.00227486714720726,0.00014886382268741727
SC-INR-Fixed,urban100,img_007.png,x8,x4,47.44294656208836,0.0042447554234749715,0.00831291452050209,0.008311576209962368,0.000574775505810976
SC-INR-Adaptive,urban100,img_007.png,x8,x4,47.42019428584287,0.004255888934615972,0.008270123973488808,0.00853116624057293,0.000455284898635
LIIF,urban100,img_007.png,x16,x4,41.65859361048423,0.008261717096428898,0.01487196795642376,0.014041989110410213,0.0028288180474191904
LIIF-EQ,urban100,img_007.png,x16,x4,38.16253518492383,0.012355867452245865,0.02159176580607891,0.021522849798202515,0.0037104221992194653
LTE,urban100,img_007.png,x16,x4,36.24628758642283,0.015405848427393367,0.02340351603925228,0.023259691894054413,0.005835427902638912
LTE-EQ,urban100,img_007.png,x16,x4,37.77129557544959,0.012925138968182592,0.021648697555065155,0.021125517785549164,0.0036983047612011433
LTE-NoCell,urban100,img_007.png,x16,x4,66.86372532308611,0.0004537469657094279,0.0008611705270595849,0.0008623925386928022,7.473993900930509e-05
LTE-FeaturePhase,urban100,img_007.png,x16,x4,67.3024348867436,0.0004313981274641797,0.0008226701756939292,0.0008207535720430315,6.888921052450314e-05
SC-INR-Fixed,urban100,img_007.png,x16,x4,44.2796356478116,0.006109676529922531,0.010951795615255833,0.011364217847585678,0.0015328971203416586
SC-INR-Adaptive,urban100,img_007.png,x16,x4,43.893061713798176,0.006387735345700717,0.01117232721298933,0.01219670008867979,0.001205747714266181
LIIF,urban100,img_007.png,x30,x4,41.27852296569003,0.008631253096255728,0.014342387206852436,0.012761007063090801,0.0037080859765410423
LIIF-EQ,urban100,img_007.png,x30,x4,37.571366816717536,0.013226095650122116,0.020187892019748688,0.01933097466826439,0.005850645247846842
LTE,urban100,img_007.png,x30,x4,33.864141975052036,0.02026716024178091,0.02663627825677395,0.025922175496816635,0.0116970743983984
LTE-EQ,urban100,img_007.png,x30,x4,36.79784130054046,0.014457990497551688,0.023210445418953896,0.021483013406395912,0.006580495275557041
LTE-NoCell,urban100,img_007.png,x30,x4,65.64547274600538,0.0005220671448489424,0.001035629422403872,0.0009119579335674644,0.00013424943608697504
LTE-FeaturePhase,urban100,img_007.png,x30,x4,65.45737880964721,0.0005334958672820332,0.0010660062544047832,0.0009383062133565545,0.00013762761955149472
SC-INR-Fixed,urban100,img_007.png,x30,x4,44.46041868857925,0.005983827503394611,0.009519153274595737,0.009587793610990047,0.002483148593455553
SC-INR-Adaptive,urban100,img_007.png,x30,x4,45.35508349309963,0.005398160901937556,0.008676302619278431,0.009183947928249836,0.0017557358369231224
LIIF,urban100,img_008.png,x8,x4,42.103827931405405,0.007848896521000131,0.014803077094256878,0.014864655211567879,0.001577708637341857
LIIF-EQ,urban100,img_008.png,x8,x4,38.44759440851175,0.01195694632178369,0.02128358744084835,0.021698646247386932,0.001972681377083063
LTE,urban100,img_008.png,x8,x4,37.32364037074732,0.01360874202624388,0.02320854365825653,0.022161826491355896,0.002107147825881839
LTE-EQ,urban100,img_008.png,x8,x4,40.09153422227375,0.009895170662062518,0.018180718645453453,0.018107932060956955,0.001519372803159058
LTE-NoCell,urban100,img_008.png,x8,x4,56.15879137759704,0.0015561821558580824,0.002768985228613019,0.003067550715059042,0.00018893921514973044
LTE-FeaturePhase,urban100,img_008.png,x8,x4,56.929974145618345,0.0014239714852273193,0.0024894275702536106,0.002765526296570897,0.0001902282383525744
SC-INR-Fixed,urban100,img_008.png,x8,x4,43.86050130983839,0.006411725699679209,0.011904226616024971,0.011694245971739292,0.0009400434209965169
SC-INR-Adaptive,urban100,img_008.png,x8,x4,42.590359335143276,0.007421334950506027,0.014411692507565022,0.013871881179511547,0.0008270393591374159
LIIF,urban100,img_008.png,x16,x4,43.68692003386812,0.0065411483421605665,0.011276138946413994,0.01085194107145071,0.0023558505345135927
LIIF-EQ,urban100,img_008.png,x16,x4,40.21301894786912,0.009757735746262569,0.016949715092778206,0.01674676686525345,0.002735796384513378
LTE,urban100,img_008.png,x16,x4,38.13695551652903,0.012392308721289458,0.02108149230480194,0.01968856155872345,0.0019642733968794346
LTE-EQ,urban100,img_008.png,x16,x4,41.261233999134426,0.008648450420306668,0.014938334003090858,0.015409653075039387,0.0015275109326466918
LTE-NoCell,urban100,img_008.png,x16,x4,72.4431685223295,0.00023869403930121063,0.0004214183136355132,0.000409582193242386,4.6159100747900084e-05
LTE-FeaturePhase,urban100,img_008.png,x16,x4,72.6977111309442,0.00023180054005143364,0.0004165451682638377,0.0004101837403140962,4.359039303380996e-05
SC-INR-Fixed,urban100,img_008.png,x16,x4,46.50054367088114,0.0047312164420442405,0.008373783901333809,0.0077722342684865,0.0008406418492086232
SC-INR-Adaptive,urban100,img_008.png,x16,x4,46.14420751528078,0.004929349644230503,0.009163884446024895,0.009017282165586948,0.0006607696996070445
LIIF,urban100,img_008.png,x30,x4,44.76246773115456,0.005779318289948346,0.010169410146772861,0.008329239673912525,0.0021504471078515053
LIIF-EQ,urban100,img_008.png,x30,x4,43.0188107652716,0.007064142668514796,0.012480460107326508,0.010461990721523762,0.0019886831287294626
LTE,urban100,img_008.png,x30,x4,40.195065420966785,0.009777925612326861,0.018156619742512703,0.015838999301195145,0.0015366995939984918
LTE-EQ,urban100,img_008.png,x30,x4,42.907333049600076,0.007155390623339486,0.012657593004405499,0.011839027516543865,0.0015617635799571872
LTE-NoCell,urban100,img_008.png,x30,x4,70.59305973010456,0.0002953568268112546,0.0006171804270707071,0.000520763685926795,4.418487151269801e-05
LTE-FeaturePhase,urban100,img_008.png,x30,x4,70.01744405512598,0.0003155933164355724,0.0006611219141632318,0.0005498463870026171,4.001112392870709e-05
SC-INR-Fixed,urban100,img_008.png,x30,x4,50.16879123573065,0.003101418964771747,0.005380787421017885,0.005159023683518171,0.00045330787543207407
SC-INR-Adaptive,urban100,img_008.png,x30,x4,49.79014980292788,0.003239608351315125,0.0055416119284927845,0.005813135765492916,0.0004392410919535905
LIIF,urban100,img_009.png,x8,x4,52.64279807485272,0.002332706482529093,0.00493979174643755,0.004975206218659878,0.0003274744376540184
LIIF-EQ,urban100,img_009.png,x8,x4,49.3340869847366,0.0034142526154170064,0.007071789354085922,0.007077616639435291,0.0005092981155030429
LTE,urban100,img_009.png,x8,x4,49.622868401879,0.003302604588129648,0.006853421684354544,0.006999956909567118,0.00036966748302802444
LTE-EQ,urban100,img_009.png,x8,x4,51.11469801980156,0.002781410558924804,0.005718287080526352,0.005699456669390202,0.0003070074017159641
LTE-NoCell,urban100,img_009.png,x8,x4,65.30466026419886,0.000542958938079613,0.0011349323904141784,0.0011522328713908792,8.562805305700749e-05
LTE-FeaturePhase,urban100,img_009.png,x8,x4,65.45977904077479,0.0005333484630977484,0.0010969663271680474,0.0011211554519832134,0.0001177144586108625
SC-INR-Fixed,urban100,img_009.png,x8,x4,53.078775893228844,0.0022185090533604324,0.004673582501709461,0.004757239017635584,0.0001354015403194353
SC-INR-Adaptive,urban100,img_009.png,x8,x4,52.765913715510784,0.0022998754332338354,0.00487235514447093,0.0050188456661999226,0.000132320579723455
LIIF,urban100,img_009.png,x16,x4,50.85868266796027,0.002864612393977991,0.005783217027783394,0.005554005037993193,0.0006690028239972889
LIIF-EQ,urban100,img_009.png,x16,x4,48.029420501872835,0.003967609988265784,0.007998100481927395,0.007824317552149296,0.0010009509278461337
LTE,urban100,img_009.png,x16,x4,47.314758701687595,0.004307864801711371,0.008757147938013077,0.00865398719906807,0.0006876970874145627
LTE-EQ,urban100,img_009.png,x16,x4,48.17571981866631,0.0039013418733476178,0.008057888597249985,0.007842681370675564,0.0005691851838491857
LTE-NoCell,urban100,img_009.png,x16,x4,75.04341253251765,0.00017694136503900175,0.00034894992131739855,0.0003412251826375723,5.533162402571179e-05
LTE-FeaturePhase,urban100,img_009.png,x16,x4,75.20441671390815,0.00017369173938561492,0.0003145818191114813,0.00031091898563317955,8.579812856623903e-05
SC-INR-Fixed,urban100,img_009.png,x16,x4,53.09187528685655,0.0022151657895500072,0.004591063130646944,0.004468141123652458,0.00014262496551964432
SC-INR-Adaptive,urban100,img_009.png,x16,x4,54.552717769779335,0.0018722511736849366,0.0038367551751434803,0.0038451848085969687,0.00013086569379083812
LIIF,urban100,img_009.png,x30,x4,49.67798608620978,0.003281713742366763,0.006288751028478146,0.005636400077491999,0.0009159716428257525
LIIF-EQ,urban100,img_009.png,x30,x4,48.299803917358844,0.0038460046424449983,0.007429750170558691,0.007008975837379694,0.001096790307201445
LTE,urban100,img_009.png,x30,x4,45.30860752925473,0.005427122487914166,0.010631066747009754,0.01003243401646614,0.0009113445994444191
LTE-EQ,urban100,img_009.png,x30,x4,45.80983865259698,0.005122807862047848,0.010106938891112804,0.009537676349282265,0.0007306127808988094
LTE-NoCell,urban100,img_009.png,x30,x4,73.20606219704958,0.00021862352385760677,0.00046488779480569065,0.00041667872574180365,3.717318031704053e-05
LTE-FeaturePhase,urban100,img_009.png,x30,x4,73.32818401688064,0.0002155712297224111,0.0004534487088676542,0.00040743823046796024,5.591245644609444e-05
SC-INR-Fixed,urban100,img_009.png,x30,x4,54.11368778967646,0.001969316911936524,0.0038403174839913845,0.003728400217369199,0.00018786962027661502
SC-INR-Adaptive,urban100,img_009.png,x30,x4,54.88534590909609,0.001801908378000713,0.0033034563530236483,0.0034609204158186913,0.00015695227193646133
LIIF,urban100,img_010.png,x8,x4,45.95667856044814,0.005036931816497864,0.010584854520857334,0.010182488709688187,0.000321475527016446
LIIF-EQ,urban100,img_010.png,x8,x4,44.2302315585501,0.006144526506938668,0.012731789611279964,0.012314733117818832,0.0006391638307832181
LTE,urban100,img_010.png,x8,x4,43.393535677696626,0.006765863256700024,0.013681886717677116,0.01335939671844244,0.0003620755742304027
LTE-EQ,urban100,img_010.png,x8,x4,45.053154167150495,0.005589105296703449,0.011277122423052788,0.011193327605724335,0.0004581035755109042
LTE-NoCell,urban100,img_010.png,x8,x4,59.33343561592095,0.0010797624472746784,0.002238751156255603,0.0022527717519551516,0.00013024212967138737
LTE-FeaturePhase,urban100,img_010.png,x8,x4,59.030987667972646,0.0011180226875803414,0.002300012158229947,0.002333366312086582,0.0001648192119318992
SC-INR-Fixed,urban100,img_010.png,x8,x4,46.829445960545186,0.004555412424608204,0.009483981877565384,0.009263426996767521,0.0001946373813552782
SC-INR-Adaptive,urban100,img_010.png,x8,x4,46.753974663725685,0.004595166655532933,0.009500817395746708,0.009337246417999268,0.00019139797950629145
LIIF,urban100,img_010.png,x16,x4,44.295262582058356,0.006098694387270906,0.012049110606312752,0.011505943723022938,0.0008790891733951867
LIIF-EQ,urban100,img_010.png,x16,x4,41.780725262680185,0.008146362599071115,0.016375822946429253,0.015970462933182716,0.0011676657013595104
LTE,urban100,img_010.png,x16,x4,40.47656204126618,0.009466117652742788,0.01839190535247326,0.018014291301369667,0.0007134475163184106
LTE-EQ,urban100,img_010.png,x16,x4,40.63763005153919,0.00929219890212702,0.018406957387924194,0.018967507407069206,0.0011297049932181835
LTE-NoCell,urban100,img_010.png,x16,x4,69.63130450602223,0.0003299398515770851,0.00067138735903427,0.0006724579143337905,6.846436008345336e-05
LTE-FeaturePhase,urban100,img_010.png,x16,x4,69.53250873784859,0.0003337141048942689,0.0006780617404729128,0.0006819880218245089,9.43634586292319e-05
SC-INR-Fixed,urban100,img_010.png,x16,x4,46.361152832822455,0.004807755333862799,0.00960640050470829,0.009505048394203186,0.0002589212672319263
SC-INR-Adaptive,urban100,img_010.png,x16,x4,46.09571127082905,0.004956948838002614,0.00975758396089077,0.010045565664768219,0.00024796786601655185
LIIF,urban100,img_010.png,x30,x4,45.60823171673165,0.005243103298359859,0.009339075535535812,0.008391957730054855,0.0017806999385356903
LIIF-EQ,urban100,img_010.png,x30,x4,42.98767129634186,0.007089513521904316,0.013196590356528759,0.011839257553219795,0.0014814619207754731
LTE,urban100,img_010.png,x30,x4,41.287483190403094,0.008622353824686853,0.01662365160882473,0.015974437817931175,0.001504492829553783
LTE-EQ,urban100,img_010.png,x30,x4,41.71868254052741,0.008204759831527188,0.015919560566544533,0.01584467664361,0.0013552465243265033
LTE-NoCell,urban100,img_010.png,x30,x4,70.73197662566137,0.0002906706412439264,0.0006184078520163894,0.0005594163667410612,3.516959259286523e-05
LTE-FeaturePhase,urban100,img_010.png,x30,x4,70.89458418678237,0.0002852796484566962,0.000602719490416348,0.0005444721318781376,4.3949119572062045e-05
SC-INR-Fixed,urban100,img_010.png,x30,x4,50.02945134304554,0.0031515734476749873,0.005933946929872036,0.005804094020277262,0.00048032880295068026
SC-INR-Adaptive,urban100,img_010.png,x30,x4,49.12266452145425,0.0034983783278400263,0.006588652264326811,0.006716570351272821,0.00045355127076618373
