model,dataset,image,scale,psnr_y,ssim_y,rmse_y,edge_rmse,texture_rmse,flat_rmse,highpass_rmse,fft_low_power,fft_mid_power,fft_high_power
Bicubic,bsd100,108005.png,x4,24.860830652536734,nan,0.057142398740721106,0.09514778107404709,0.10473126918077469,0.015350356698036194,0.12440454959869385,7.924912949764957e-08,4.4905407276550505e-08,4.007416035503077e-09
LIIF,bsd100,108005.png,x4,26.359036486542312,nan,0.048089269023736496,0.08146654814481735,0.08498255163431168,0.013924811035394669,0.12021656334400177,2.678370125633601e-08,3.620908326729741e-08,3.961815282877245e-09
LTE,bsd100,108005.png,x4,26.27572335749941,nan,0.048552749887445,0.08242465555667877,0.08598290383815765,0.01392175629734993,0.12065960466861725,2.846987779081131e-08,3.6796558890202385e-08,3.9624985970533265e-09
LTE-NoCell,bsd100,108005.png,x4,26.325156749332535,nan,0.048277209866718754,0.08134165406227112,0.08542926609516144,0.013935144990682602,0.12070667743682861,2.5817142114428795e-08,3.676651200522641e-08,3.988238355762804e-09
LTE-FeaturePhase,bsd100,108005.png,x4,26.327516235452876,nan,0.0482640973427004,0.08147921413183212,0.08537767082452774,0.013930688612163067,0.12031014263629913,2.661170869898008e-08,3.6612672974616755e-08,3.961478305741188e-09
SC-INR-Fixed,bsd100,108005.png,x4,26.29153280913886,nan,0.048464457927978155,0.08211219310760498,0.08559775352478027,0.013928924687206745,0.12088102102279663,2.7677267577395777e-08,3.673615541158529e-08,3.989883584998152e-09
SC-INR-Adaptive,bsd100,108005.png,x4,26.323829803322305,nan,0.0482845857541943,0.08181416243314743,0.0855523943901062,0.013853976503014565,0.12050969898700714,2.7695295856669855e-08,3.63925481078487e-08,3.971149571070178e-09
Bicubic,bsd100,108005.png,x8,22.113984117711837,nan,0.07839724372540302,0.11924703419208527,0.14062578976154327,0.02450558729469776,0.12794846296310425,3.5722213588437676e-07,4.9780067221451203e-08,4.313976256704943e-09
LIIF,bsd100,108005.png,x8,22.785670331312943,nan,0.07256320948956231,0.11502078920602798,0.13026908040046692,0.02188044972717762,0.12769147753715515,2.707681317594577e-07,4.937630798792195e-08,4.31495815689209e-09
LTE,bsd100,108005.png,x8,22.783202167770998,nan,0.07258383182349165,0.11493772268295288,0.12999247014522552,0.02207895927131176,0.12753526866436005,2.717876954784357e-07,4.9220952556943875e-08,4.311538893284175e-09
LTE-NoCell,bsd100,108005.png,x8,22.848272310826857,nan,0.07204210341827968,0.11387546360492706,0.12933355569839478,0.021730253472924232,0.12758386135101318,2.640468435190526e-07,4.919661677713353e-08,4.3114490175004515e-09
LTE-FeaturePhase,bsd100,108005.png,x8,22.877588632644404,nan,0.07179935922154117,0.11335577815771103,0.1286705583333969,0.021664239466190338,0.1275746375322342,2.605945566814882e-07,4.918534056607425e-08,4.311913165322496e-09
SC-INR-Fixed,bsd100,108005.png,x8,22.816858330509607,nan,0.07230312753269218,0.11458782851696014,0.12958312034606934,0.021638628095388412,0.12752948701381683,2.68413101904579e-07,4.9066445738610934e-08,4.309920093188121e-09
SC-INR-Adaptive,bsd100,108005.png,x8,22.81705988295868,nan,0.07230144978821698,0.11478398740291595,0.12990108132362366,0.021783391013741493,0.12758561968803406,2.678089483129979e-07,4.9195302125520385e-08,4.310793421077713e-09
Bicubic,bsd100,108005.png,x16,20.2677104736979,nan,0.09696488267640908,0.1354740560054779,0.1639300435781479,0.04558531567454338,0.13243459165096283,7.282205109120183e-07,5.808506554575538e-08,5.076061938202645e-09
LIIF,bsd100,108005.png,x16,20.669504395674842,nan,0.09258162093503162,0.13344863057136536,0.1586158126592636,0.03628309816122055,0.13240109384059906,6.3729420590667e-07,5.806875772565177e-08,5.070150819429244e-09
LTE,bsd100,108005.png,x16,20.645211005673644,nan,0.09284092305764191,0.13428173959255219,0.15954403579235077,0.03604310750961304,0.13240741193294525,6.425456255989182e-07,5.806808618008494e-08,5.072533452846306e-09
LTE-NoCell,bsd100,108005.png,x16,20.674071798478305,nan,0.0925329504575049,0.13344921171665192,0.15877477824687958,0.03686472401022911,0.13239619135856628,6.363498099591666e-07,5.805624638345351e-08,5.07161168287879e-09
LTE-FeaturePhase,bsd100,108005.png,x16,20.66420978725107,nan,0.09263807259168928,0.1330929398536682,0.15874697268009186,0.03717803582549095,0.1323976218700409,6.384871052949163e-07,5.805225366453875e-08,5.073193382651206e-09
SC-INR-Fixed,bsd100,108005.png,x16,20.654467461261067,nan,0.09274203622339865,0.13385240733623505,0.15906761586666107,0.03612222522497177,0.13240419328212738,6.404676624398313e-07,5.8083441565492844e-08,5.0723828139364435e-09
SC-INR-Adaptive,bsd100,108005.png,x16,20.679522232496915,nan,0.09247490383754484,0.1334621012210846,0.15871277451515198,0.036012470722198486,0.13240627944469452,6.351873864107278e-07,5.8048866672568264e-08,5.073710285813103e-09
Bicubic,bsd100,108005.png,x30,18.567200878272228,nan,0.11793425178729623,0.15315306186676025,0.18914787471294403,0.07606445997953415,0.1401015818119049,1.5141596847659756e-06,8.531876000685068e-08,7.299602804370473e-09
LIIF,bsd100,108005.png,x30,18.796605421702296,nan,0.11486024251575747,0.15393592417240143,0.18873652815818787,0.0644318163394928,0.14006884396076202,1.4138831774597786e-06,8.526485861990414e-08,7.273121520786792e-09
LTE,bsd100,108005.png,x30,18.70493140871233,nan,0.1160789389230658,0.15740323066711426,0.19254057109355927,0.061688296496868134,0.14010339975357056,1.4533679397105884e-06,8.527918635291623e-08,7.281677079330536e-09
LTE-NoCell,bsd100,108005.png,x30,18.815750610020373,nan,0.11460734968209642,0.15265774726867676,0.1874423325061798,0.06480319797992706,0.1400620937347412,1.4057329284308882e-06,8.524597302187149e-08,7.2804842584449815e-09
LTE-FeaturePhase,bsd100,108005.png,x30,18.824769539817378,nan,0.11448840974206179,0.15269334614276886,0.18741515278816223,0.06450275331735611,0.14006823301315308,1.401821352093686e-06,8.526000924177186e-08,7.281963581098156e-09
SC-INR-Fixed,bsd100,108005.png,x30,18.82898981632795,nan,0.11443279593574228,0.15329600870609283,0.18800756335258484,0.06508621573448181,0.140062153339386,1.400187017650217e-06,8.523839087954804e-08,7.274908336403563e-09
SC-INR-Adaptive,bsd100,108005.png,x30,18.79125796013766,nan,0.1149309779114116,0.15377278625965118,0.1885441690683365,0.0649457573890686,0.14007364213466644,1.4160300516387835e-06,8.528965691102803e-08,7.27666591309554e-09
Bicubic,bsd100,108070.png,x4,22.509100225682566,nan,0.07491089549477906,0.12394028902053833,0.1382959485054016,0.018012724816799164,0.2087300419807434,7.096959840458382e-08,7.894545001848016e-08,1.3479737424929253e-08
LIIF,bsd100,108070.png,x4,23.085900206957962,nan,0.07009789711545991,0.11686551570892334,0.12757699191570282,0.017405899241566658,0.20617172122001648,3.641428890889493e-08,7.181014643391998e-08,1.3390546765653762e-08
LTE,bsd100,108070.png,x4,23.088481110508265,nan,0.07007707149560026,0.11671186238527298,0.12708772718906403,0.017487743869423866,0.2059236466884613,3.8384139136064656e-08,7.135485683641625e-08,1.3364351294407451e-08
LTE-NoCell,bsd100,108070.png,x4,23.109408017419458,nan,0.06990843808940872,0.11647181957960129,0.12740053236484528,0.017337804660201073,0.20629765093326569,3.460667485688552e-08,7.158812467863777e-08,1.3418869317841314e-08
LTE-FeaturePhase,bsd100,108070.png,x4,23.10291407474432,nan,0.06996072417162262,0.11645230650901794,0.1273932307958603,0.01738611049950123,0.20638562738895416,3.4538896339996314e-08,7.175640293500095e-08,1.342148064109704e-08
SC-INR-Fixed,bsd100,108070.png,x4,23.087506041168922,nan,0.0700849387195838,0.11681648343801498,0.1271832287311554,0.017403746023774147,0.2060665339231491,3.709560074751195e-08,7.162990927597592e-08,1.3384206624632789e-08
SC-INR-Adaptive,bsd100,108070.png,x4,23.12500871036379,nan,0.06978298850633613,0.11620651185512543,0.12672697007656097,0.017364155501127243,0.20594075322151184,3.4959644692245474e-08,7.118903052619911e-08,1.338862605429409e-08
Bicubic,bsd100,108070.png,x8,21.00670999870054,nan,0.08905626973730144,0.1419478803873062,0.1626751720905304,0.023184776306152344,0.21175721287727356,2.899953958060869e-07,8.548418714390255e-08,1.438108426708483e-08
LIIF,bsd100,108070.png,x8,21.26553469538228,nan,0.08644169321512032,0.13988043367862701,0.15779925882816315,0.0224636010825634,0.21168020367622375,2.436054283811702e-07,8.558079934591525e-08,1.4379748029342556e-08
LTE,bsd100,108070.png,x8,21.245044567564413,nan,0.086645851016339,0.14069730043411255,0.15814688801765442,0.022466139867901802,0.21162964403629303,2.481386917877127e-07,8.535897027447207e-08,1.4378849719500393e-08
LTE-NoCell,bsd100,108070.png,x8,21.28565941617527,nan,0.08624164448396177,0.1390858143568039,0.15758413076400757,0.022568732500076294,0.21165397763252258,2.4088826367623826e-07,8.541465149627658e-08,1.4379045018318643e-08
LTE-FeaturePhase,bsd100,108070.png,x8,21.27982983771165,nan,0.08629954542496707,0.13933145999908447,0.1577233225107193,0.022565379738807678,0.2116505652666092,2.419720659331547e-07,8.539963347812552e-08,1.4377183156040787e-08
SC-INR-Fixed,bsd100,108070.png,x8,21.260712226933485,nan,0.0864896995909172,0.14036229252815247,0.15801702439785004,0.022540822625160217,0.211651012301445,2.4533493585536536e-07,8.538107022092565e-08,1.4378507130298285e-08
SC-INR-Adaptive,bsd100,108070.png,x8,21.2863609928985,nan,0.08623467885472062,0.13955575227737427,0.15750037133693695,0.022468041628599167,0.21163757145404816,2.410441970228792e-07,8.535128093535422e-08,1.4379638971228668e-08
Bicubic,bsd100,108070.png,x16,19.930557337497618,nan,0.10080269263838496,0.15561771392822266,0.1800549477338791,0.032447099685668945,0.21610112488269806,5.41603686034543e-07,9.661181405540976e-08,1.6419656807416525e-08
LIIF,bsd100,108070.png,x16,20.1119076708048,nan,0.09871987947299071,0.15495119988918304,0.17862136662006378,0.02936553955078125,0.2160889059305191,4.962787183443314e-07,9.657095277671759e-08,1.6415600878483335e-08
LTE,bsd100,108070.png,x16,20.122493762360296,nan,0.0985996360502964,0.15562883019447327,0.1788194477558136,0.029109593480825424,0.2160830944776535,4.935662435979145e-07,9.659556264871649e-08,1.6415941897678083e-08
LTE-NoCell,bsd100,108070.png,x16,20.14440303470262,nan,0.09835124191248899,0.1535816639661789,0.1773880273103714,0.029778514057397842,0.21607671678066254,4.883167645067526e-07,9.657242972969877e-08,1.6414903710240902e-08
LTE-FeaturePhase,bsd100,108070.png,x16,20.15522298741015,nan,0.09822880272664718,0.15346388518810272,0.17728129029273987,0.029516739770770073,0.2160777896642685,4.856884835679531e-07,9.657110397894433e-08,1.6414498531674194e-08
SC-INR-Fixed,bsd100,108070.png,x16,20.124497035017438,nan,0.09857689811703708,0.15509973466396332,0.17849335074424744,0.029258841648697853,0.21607951819896698,4.932166218363511e-07,9.656719113783962e-08,1.641414857126743e-08
SC-INR-Adaptive,bsd100,108070.png,x16,20.140929238582412,nan,0.09839058393792853,0.15469317138195038,0.17821955680847168,0.029362760484218597,0.21608947217464447,4.889858134326364e-07,9.660764032654905e-08,1.6417522492321074e-08
Bicubic,bsd100,108070.png,x30,18.456564696210968,nan,0.11944604248895686,0.17367024719715118,0.2009502649307251,0.05877009406685829,0.23179778456687927,1.1725019889919038e-06,1.3971456401746763e-07,2.4447254291275793e-08
LIIF,bsd100,108070.png,x30,18.649533147126157,nan,0.11682165179699554,0.17335982620716095,0.2002706676721573,0.0486002042889595,0.23178228735923767,1.0853352287698658e-06,1.3968645062006111e-07,2.444687665129329e-08
LTE,bsd100,108070.png,x30,18.644941802767427,nan,0.11688341981857397,0.17559507489204407,0.20248223841190338,0.047429926693439484,0.2317674607038498,1.087631123387383e-06,1.3964406846232245e-07,2.443832833737432e-08
LTE-NoCell,bsd100,108070.png,x30,18.698621469009193,nan,0.11616329611019331,0.1713532656431198,0.19851933419704437,0.0495624840259552,0.23177587985992432,1.0639033777079836e-06,1.3965891988435612e-07,2.4442289989536497e-08
LTE-FeaturePhase,bsd100,108070.png,x30,18.739971578542946,nan,0.1156116025160749,0.17079609632492065,0.197756826877594,0.049222689121961594,0.2317747175693512,1.0458646064657332e-06,1.3966737199442073e-07,2.444218806068843e-08
SC-INR-Fixed,bsd100,108070.png,x30,18.62876420806104,nan,0.11710131973138618,0.17365531623363495,0.2010495662689209,0.048942193388938904,0.23177629709243774,1.0946062946861084e-06,1.3967843970490708e-07,2.444404488622743e-08
SC-INR-Adaptive,bsd100,108070.png,x30,18.672661881583004,nan,0.11651099360125207,0.17277923226356506,0.19997885823249817,0.04860788583755493,0.23176248371601105,1.0753934693050515e-06,1.396453809684331e-07,2.4437698001550428e-08
Bicubic,bsd100,108082.png,x4,26.184338623417243,nan,0.049066272768213064,0.08505984395742416,0.09294316917657852,0.004421456716954708,0.12149564176797867,4.6193174405406556e-08,3.341233040483786e-08,4.206477642528092e-09
LIIF,bsd100,108082.png,x4,27.518696943235636,nan,0.04207897505085716,0.07227285951375961,0.0769171491265297,0.0033530271612107754,0.11809608340263367,1.4823371326403737e-08,2.679494768823663e-08,4.160802785073532e-09
LTE,bsd100,108082.png,x4,27.508925407178197,nan,0.04212634010042233,0.07255660742521286,0.0771074891090393,0.0033340107183903456,0.11810743063688278,1.508550600433675e-08,2.6834320304957672e-08,4.154595377203759e-09
LTE-NoCell,bsd100,108082.png,x4,27.453269220914308,nan,0.04239713782706103,0.07303314656019211,0.07788302004337311,0.0033564658369868994,0.11865293979644775,1.4567839930042618e-08,2.737665049604085e-08,4.189865085369745e-09
LTE-FeaturePhase,bsd100,108082.png,x4,27.497422008242822,nan,0.04218216824836337,0.07271897047758102,0.07741092890501022,0.003347744233906269,0.11831962317228317,1.4540451225176506e-08,2.7011825972021693e-08,4.178573557668342e-09
SC-INR-Fixed,bsd100,108082.png,x4,27.494014768136346,nan,0.042198718420514515,0.07266359776258469,0.07722611725330353,0.0033357935026288033,0.11823349446058273,1.55195538366477e-08,2.6859227122891718e-08,4.159358139012366e-09
SC-INR-Adaptive,bsd100,108082.png,x4,27.55757024372307,nan,0.041891073315415174,0.07197358459234238,0.07657584547996521,0.0033293741289526224,0.11799515038728714,1.428804382159694e-08,2.658516436314275e-08,4.155272497331039e-09
Bicubic,bsd100,108082.png,x8,23.243117980340212,nan,0.06884051346757497,0.11189774423837662,0.12996014952659607,0.008317598141729832,0.12381531298160553,2.743934181411408e-07,3.640575219247617e-08,4.4569752167148835e-09
LIIF,bsd100,108082.png,x8,24.00959654802864,nan,0.0630260620365142,0.10639140754938126,0.11872413009405136,0.005434457678347826,0.12359733134508133,1.9874615455829048e-07,3.613948570013824e-08,4.458194041758244e-09
LTE,bsd100,108082.png,x8,24.006088141201545,nan,0.06305152468216162,0.106559157371521,0.11851914972066879,0.005354657303541899,0.12354566901922226,1.9910288132150877e-07,3.612944645506462e-08,4.459284996931198e-09
LTE-NoCell,bsd100,108082.png,x8,24.04918996607766,nan,0.0627394203161961,0.10536683350801468,0.1179388016462326,0.005451985169202089,0.12354198843240738,1.9518875623206543e-07,3.612823766887521e-08,4.457673853239841e-09
LTE-FeaturePhase,bsd100,108082.png,x8,24.054725828046685,nan,0.06269944673496403,0.10538101941347122,0.11788345873355865,0.005466850474476814,0.12348363548517227,1.9527834561172684e-07,3.5996587384950394e-08,4.4568365025578036e-09
SC-INR-Fixed,bsd100,108082.png,x8,24.023553881180668,nan,0.0629248669504802,0.10636793076992035,0.11824315786361694,0.005325207021087408,0.1235230565071106,1.9788231135821432e-07,3.6042632593637915e-08,4.4601442864920905e-09
SC-INR-Adaptive,bsd100,108082.png,x8,24.040775799512907,nan,0.06280022648920269,0.10585449635982513,0.1181037649512291,0.005340398754924536,0.1235308051109314,1.9621200068960858e-07,3.60672052068268e-08,4.45912462805801e-09
Bicubic,bsd100,108082.png,x16,20.937943521823495,nan,0.08976412956147506,0.13580670952796936,0.1623118370771408,0.02433590404689312,0.1262913942337036,6.528383148081899e-07,4.201318419672441e-08,5.009267901200869e-09
LIIF,bsd100,108082.png,x16,21.362696113645747,nan,0.0854801340036018,0.13597485423088074,0.1581445336341858,0.01421025488525629,0.1263093203306198,5.706575372123258e-07,4.199425561069293e-08,5.008273239135867e-09
LTE,bsd100,108082.png,x16,21.419364604322446,nan,0.0849242597094225,0.13578534126281738,0.15779554843902588,0.012872706167399883,0.1262805312871933,5.601431727750236e-07,4.202793326006932e-08,5.006448245581366e-09
LTE-NoCell,bsd100,108082.png,x16,21.43987238073783,nan,0.0847239862299196,0.1347694844007492,0.15712840855121613,0.01452071126550436,0.12627927958965302,5.564170145506583e-07,4.2021724822187647e-08,5.009939002761303e-09
LTE-FeaturePhase,bsd100,108082.png,x16,21.414321305501996,nan,0.08497358370528944,0.1351127177476883,0.15762078762054443,0.014419584535062313,0.1262769252061844,5.610208753160408e-07,4.203286403514735e-08,5.0086035354006325e-09
SC-INR-Fixed,bsd100,108082.png,x16,21.28798293911563,nan,0.08621857745822871,0.13776710629463196,0.16015951335430145,0.014053599908947945,0.12633563578128815,5.841713632314215e-07,4.207064954465319e-08,5.013054785181025e-09
SC-INR-Adaptive,bsd100,108082.png,x16,21.49030626056209,nan,0.08423346905724426,0.13427218794822693,0.15626949071884155,0.013959555886685848,0.12625490128993988,5.47653869115996e-07,4.195696608566281e-08,5.006309402260755e-09
Bicubic,bsd100,108082.png,x30,18.996352966759943,nan,0.1122489666575274,0.15745627880096436,0.1910143941640854,0.050848670303821564,0.12455052137374878,1.4722703392293816e-06,5.60451745942769e-08,5.936867135116019e-09
LIIF,bsd100,108082.png,x30,19.46803081776887,nan,0.10631595853784226,0.15751908719539642,0.1884952038526535,0.03302300348877907,0.12451539933681488,1.2898469876970702e-06,5.603202399559949e-08,5.927538637670786e-09
LTE,bsd100,108082.png,x30,19.517181533863774,nan,0.10571604893571843,0.1564466804265976,0.18736068904399872,0.03135611489415169,0.1245221197605133,1.271881498194226e-06,5.604022561188458e-08,5.92994599652693e-09
LTE-NoCell,bsd100,108082.png,x30,19.5248978272639,nan,0.1056221755555847,0.1555401086807251,0.18700715899467468,0.0353364460170269,0.12451138347387314,1.2691446995348855e-06,5.6032157831594536e-08,5.927626491306679e-09
LTE-FeaturePhase,bsd100,108082.png,x30,19.488156073425856,nan,0.10606990901681751,0.15619415044784546,0.18739266693592072,0.03512698784470558,0.1245136484503746,1.2824688130289783e-06,5.6034959289403526e-08,5.928460437312998e-09
SC-INR-Fixed,bsd100,108082.png,x30,19.5152110099857,nan,0.10574003492206993,0.15545868873596191,0.1864943653345108,0.03356253728270531,0.12452653050422668,1.2725265179686229e-06,5.606182927338447e-08,5.926827970324964e-09
SC-INR-Adaptive,bsd100,108082.png,x30,19.55512641482362,nan,0.10525522870783037,0.1560221016407013,0.1871882826089859,0.03330118581652641,0.12451636791229248,1.2582324147973485e-06,5.6037872641960825e-08,5.926799222396707e-09
Bicubic,bsd100,109053.png,x4,28.309659668190097,nan,0.03841643112666203,0.068617083132267,0.07260270416736603,0.004339170176535845,0.09605354815721512,2.7003985104386805e-08,2.07129570246344e-08,2.611662847791179e-09
LIIF,bsd100,109053.png,x4,29.317935900517583,nan,0.03420607195616959,0.06096591055393219,0.06301867216825485,0.003709020558744669,0.09410136938095093,1.056014473665513e-08,1.7842828645961203e-08,2.5919270014429554e-09
LTE,bsd100,109053.png,x4,29.299926479624663,nan,0.0342770687863877,0.06104012578725815,0.0631241723895073,0.003700653789564967,0.09409920871257782,1.0948792529526458e-08,1.7858231428228142e-08,2.593061104924931e-09
LTE-NoCell,bsd100,109053.png,x4,29.25875728178252,nan,0.03443992015420494,0.06139960139989853,0.06359327584505081,0.0037108859978616238,0.09434787929058075,1.0907883916341974e-08,1.80944947056634e-08,2.6006655860912257e-09
LTE-FeaturePhase,bsd100,109053.png,x4,29.270809745690265,nan,0.03439216476468014,0.061249248683452606,0.06346309930086136,0.0037101160269230604,0.0943693071603775,1.0774196248674087e-08,1.8049754026860034e-08,2.602589432041577e-09
SC-INR-Fixed,bsd100,109053.png,x4,29.29442407854779,nan,0.034298789754589436,0.06110498309135437,0.06318057328462601,0.003695353865623474,0.09414732456207275,1.0877372980051474e-08,1.7910732496458873e-08,2.5909088897402722e-09
SC-INR-Adaptive,bsd100,109053.png,x4,29.323030798569576,nan,0.034186013521881185,0.06095476076006889,0.06298138201236725,0.003694212296977639,0.09402783215045929,1.0901745477949764e-08,1.7734126171074012e-08,2.5930188437231433e-09
Bicubic,bsd100,109053.png,x8,25.842008433751246,nan,0.051038696981587126,0.08598709851503372,0.09444216638803482,0.008487695828080177,0.0982273742556572,1.360277171161289e-07,2.2636652348292733e-08,2.8115999088122322e-09
LIIF,bsd100,109053.png,x8,26.498446555479738,nan,0.047323588816960416,0.08160955458879471,0.08746065199375153,0.006871543824672699,0.09809229522943497,9.965923084373144e-08,2.2578477747432714e-08,2.813278165564757e-09
LTE,bsd100,109053.png,x8,26.489239611246344,nan,0.04737377787812206,0.08185494691133499,0.08766692131757736,0.006695013027638197,0.09806115925312042,1.003134684931791e-07,2.2541253677163475e-08,2.8118134167113366e-09
LTE-NoCell,bsd100,109053.png,x8,26.471226858450727,nan,0.04747212331138885,0.08171895146369934,0.08791625499725342,0.006756208371371031,0.09810160845518112,1.010450454792027e-07,2.258526494617848e-08,2.8126786399781128e-09
LTE-FeaturePhase,bsd100,109053.png,x8,26.464415692138992,nan,0.04750936386471722,0.08171826601028442,0.08792070299386978,0.006853764411062002,0.09809601306915283,1.0143277255818655e-07,2.2579378984773238e-08,2.811849706070089e-09
SC-INR-Fixed,bsd100,109053.png,x8,26.489638371276094,nan,0.04737160304788105,0.0817166417837143,0.08755729347467422,0.006894433405250311,0.09808485954999924,1.0013478992871444e-07,2.257487903744189e-08,2.8128166198504714e-09
SC-INR-Adaptive,bsd100,109053.png,x8,26.512122233216836,nan,0.047249137844218955,0.08162596076726913,0.08743114024400711,0.006646647583693266,0.09804094582796097,9.9235693757217e-08,2.251973334378046e-08,2.8108603425320803e-09
Bicubic,bsd100,109053.png,x16,23.50452941169494,nan,0.06679954885964683,0.10233641415834427,0.11469656229019165,0.02308748848736286,0.10082735121250153,3.4658161273408713e-07,2.564941884214859e-08,3.275928754727696e-09
LIIF,bsd100,109053.png,x16,23.971068247941236,nan,0.06330624987253586,0.09937828779220581,0.11073511093854904,0.018558377400040627,0.10080751776695251,2.968186087249877e-07,2.564387427702462e-08,3.2735722889275074e-09
LTE,bsd100,109053.png,x16,23.906501516056334,nan,0.06377859153468515,0.10047641396522522,0.11198563873767853,0.018504921346902847,0.10080255568027496,3.0346084126087686e-07,2.5630335658673886e-08,3.2731471078318655e-09
LTE-NoCell,bsd100,109053.png,x16,23.95088615671599,nan,0.06345351607759446,0.09927374869585037,0.11072518676519394,0.01881548762321472,0.1008019894361496,2.9891706776210125e-07,2.5631845048542887e-08,3.2736564070919187e-09
LTE-FeaturePhase,bsd100,109053.png,x16,23.96322753735559,nan,0.06336342191883387,0.09914939850568771,0.11063645035028458,0.01866150088608265,0.1008063480257988,2.976145760379763e-07,2.564216727570355e-08,3.274176628037282e-09
SC-INR-Fixed,bsd100,109053.png,x16,23.971380112008607,nan,0.06330397692284735,0.09955307841300964,0.11077792942523956,0.018510255962610245,0.1008099615573883,2.968095033129807e-07,2.5638867163998237e-08,3.2735488672064893e-09
SC-INR-Adaptive,bsd100,109053.png,x16,23.947523711422072,nan,0.06347808469267673,0.09948497265577316,0.11081197112798691,0.018534895032644272,0.10080663114786148,2.992376619160374e-07,2.5635606346789333e-08,3.2741671912268984e-09
Bicubic,bsd100,109053.png,x30,22.01652012081057,nan,0.07928188985725011,0.11418816447257996,0.1274603307247162,0.03551144525408745,0.09878844767808914,7.140181389861409e-07,3.026314643323921e-08,4.126974531056427e-09
LIIF,bsd100,109053.png,x30,22.420118314273093,nan,0.0756822585941801,0.11059089004993439,0.1236564889550209,0.03082224912941456,0.0987740233540535,6.356257675977442e-07,3.0239347096732485e-08,4.123110287546011e-09
LTE,bsd100,109053.png,x30,22.260965837471826,nan,0.07708177523337756,0.1138424351811409,0.1269320249557495,0.02908511832356453,0.09877417981624603,6.657412390263532e-07,3.023679637786184e-08,4.122584530372385e-09
LTE-NoCell,bsd100,109053.png,x30,22.348901742338914,nan,0.0763053366739985,0.11144962161779404,0.12456583976745605,0.03121996857225895,0.09877308458089828,6.489801748991285e-07,3.023788075016988e-08,4.121341267440852e-09
LTE-FeaturePhase,bsd100,109053.png,x30,22.31217258732141,nan,0.07662868461182083,0.11179601401090622,0.1247919574379921,0.03101898729801178,0.09876959025859833,6.560038989127178e-07,3.0227266021178e-08,4.119698652624006e-09
SC-INR-Fixed,bsd100,109053.png,x30,22.342203405716173,nan,0.07636420409967815,0.11157111078500748,0.12449318170547485,0.030930310487747192,0.09876501560211182,6.503175538510353e-07,3.022550747221732e-08,4.1194042584064126e-09
SC-INR-Adaptive,bsd100,109053.png,x30,22.402595672737977,nan,0.07583509171928833,0.1111890971660614,0.1242736279964447,0.030350901186466217,0.0987686738371849,6.389600405048531e-07,3.0226334381333554e-08,4.121273532071173e-09
Bicubic,urban100,img_001.png,x4,25.20328822930629,nan,0.05493328727797263,0.10141338407993317,0.10777460038661957,0.008232762105762959,0.16068211197853088,1.0901366816854093e-08,9.045282926989683e-09,1.719609524402306e-09
LIIF,urban100,img_001.png,x4,27.718715630693072,nan,0.041121052168438005,0.07309677451848984,0.07575330883264542,0.005693108309060335,0.14723049104213715,1.3732686865840616e-09,4.9135452565537305e-09,1.5868676499085845e-09
LTE,urban100,img_001.png,x4,27.826440053918596,nan,0.04061420880788737,0.07204876840114594,0.074552021920681,0.0056603578850626945,0.14626209437847137,1.3711010034341556e-09,4.74188588061733e-09,1.5705609703134086e-09
LTE-NoCell,urban100,img_001.png,x4,27.633565972351995,nan,0.041526153155815156,0.0739736407995224,0.07675942778587341,0.0056726993061602116,0.14849694073200226,1.3650129812276746e-09,5.0350116525322005e-09,1.6100129901094838e-09
LTE-FeaturePhase,urban100,img_001.png,x4,27.587868851073157,nan,0.04174520109192611,0.07456356287002563,0.07728608697652817,0.005669113248586655,0.14881300926208496,1.4816997669920336e-09,5.088882382979831e-09,1.614981154407006e-09
SC-INR-Fixed,urban100,img_001.png,x4,27.74745376526529,nan,0.0409852238793327,0.07262640446424484,0.07535383850336075,0.00570203922688961,0.14734134078025818,1.4248485183862464e-09,4.8353800233521395e-09,1.5928012933563096e-09
SC-INR-Adaptive,urban100,img_001.png,x4,27.78843492659456,nan,0.04079230570653834,0.07225339114665985,0.07492252439260483,0.005668305791914463,0.14637956023216248,1.3554682467185258e-09,4.817615832011785e-09,1.570157283486175e-09
Bicubic,urban100,img_001.png,x8,22.91424283451324,nan,0.07149700642076018,0.12403065711259842,0.13920219242572784,0.014809097163379192,0.16237539052963257,5.6751785005294954e-08,9.600282148869088e-09,1.7889314399884922e-09
LIIF,urban100,img_001.png,x8,24.5919057237965,nan,0.05893926474436234,0.10661020874977112,0.11325527727603912,0.008663901127874851,0.1604306548833847,2.452966192215432e-08,8.561560910225651e-09,1.7876698783548269e-09
LTE,urban100,img_001.png,x8,24.621613317772663,nan,0.05873802423481194,0.10661976784467697,0.11313888430595398,0.008513190783560276,0.16041766107082367,2.40820137525543e-08,8.540159816287825e-09,1.7888195392727402e-09
LTE-NoCell,urban100,img_001.png,x8,24.548030375779394,nan,0.05923773999569042,0.10721660405397415,0.11411508172750473,0.00893167033791542,0.1608607918024063,2.462763419691728e-08,8.713684118295283e-09,1.789886402426697e-09
LTE-FeaturePhase,urban100,img_001.png,x8,24.558418418451037,nan,0.05916693592548946,0.10716532170772552,0.11390705406665802,0.008687556721270084,0.16085681319236755,2.4399031417725004e-08,8.724298181052387e-09,1.7890604778346164e-09
